Date,Open,High,Low,Close,Adj Close,Volume
2020-12-17,1418.599976,1445.000000,1404.500000,1441.800049,1435.586792,10962239
2020-12-18,1435.000000,1439.699951,1406.300049,1411.349976,1405.267944,11497959
2020-12-21,1417.500000,1423.849976,1366.699951,1372.650024,1366.734741,11880912
2020-12-22,1384.800049,1384.800049,1345.000000,1373.099976,1367.182739,11425779
2020-12-23,1367.500000,1380.949951,1361.050049,1375.650024,1369.721802,7733697
2020-12-24,1389.400024,1404.000000,1377.000000,1397.099976,1391.079346,7476094
2020-12-28,1405.000000,1421.000000,1404.000000,1412.849976,1406.761475,5849597
2020-12-29,1421.050049,1434.750000,1420.000000,1427.199951,1421.049683,7247673
2020-12-30,1439.900024,1439.900024,1413.000000,1432.500000,1426.326904,8108363
2020-12-31,1435.000000,1444.000000,1425.050049,1436.300049,1430.110474,11072875
2021-01-01,1440.000000,1443.000000,1420.599976,1425.050049,1418.909058,4405469
2021-01-04,1438.000000,1438.000000,1399.000000,1416.000000,1409.897949,7870096
2021-01-05,1419.199951,1430.750000,1409.000000,1426.699951,1420.551758,7193412
2021-01-06,1435.000000,1440.000000,1413.099976,1420.550049,1414.428345,11067025
2021-01-07,1432.500000,1432.599976,1412.550049,1416.250000,1410.146851,9947421
2021-01-08,1432.000000,1442.000000,1423.099976,1431.650024,1425.480591,6884382
2021-01-11,1450.000000,1464.900024,1436.300049,1451.449951,1445.195190,8665696
2021-01-12,1452.449951,1487.699951,1449.099976,1481.000000,1474.617798,10194078
2021-01-13,1492.900024,1496.900024,1462.099976,1470.650024,1464.312500,8467325
2021-01-14,1471.150024,1488.000000,1456.000000,1468.750000,1462.420654,6148583
2021-01-15,1469.099976,1471.650024,1445.000000,1466.650024,1460.329712,7082618
2021-01-18,1469.900024,1502.849976,1467.000000,1483.099976,1476.708740,21412816
2021-01-19,1491.800049,1511.650024,1467.000000,1503.849976,1497.369385,8680127
2021-01-20,1501.000000,1501.000000,1486.000000,1492.000000,1485.570435,6673026
2021-01-21,1492.000000,1494.349976,1468.150024,1474.800049,1468.444580,13166527
2021-01-22,1467.900024,1467.900024,1440.150024,1443.550049,1437.329224,7696182
2021-01-25,1465.099976,1481.000000,1455.150024,1462.849976,1456.546021,10172359
2021-01-27,1468.000000,1471.900024,1406.150024,1409.599976,1403.525513,11778138
2021-01-28,1389.900024,1401.300049,1342.000000,1371.449951,1365.539917,21352223
2021-01-29,1391.349976,1408.750000,1364.500000,1390.500000,1384.507813,14352251
2021-02-01,1410.250000,1482.500000,1401.000000,1476.750000,1470.386108,13185272
2021-02-02,1501.000000,1578.500000,1497.400024,1560.550049,1553.825073,21210103
2021-02-03,1579.000000,1581.699951,1542.000000,1574.800049,1568.013672,10118627
2021-02-04,1566.000000,1588.000000,1543.449951,1579.099976,1572.295044,12242342
2021-02-05,1548.000000,1618.250000,1548.000000,1597.599976,1590.715332,13527358
2021-02-08,1620.000000,1631.650024,1595.699951,1605.250000,1598.332397,8723790
2021-02-09,1610.000000,1628.000000,1586.699951,1611.849976,1604.903931,9210683
2021-02-10,1608.349976,1614.849976,1567.000000,1581.750000,1574.933716,9894003
2021-02-11,1582.000000,1597.800049,1564.199951,1572.349976,1565.574219,6824309
2021-02-12,1573.900024,1592.500000,1573.000000,1581.949951,1575.132813,4955053
2021-02-15,1600.099976,1625.000000,1596.699951,1616.599976,1609.633423,5177622
2021-02-16,1621.199951,1641.000000,1608.449951,1626.650024,1619.640259,6948679
2021-02-17,1620.000000,1621.800049,1583.000000,1586.500000,1579.663208,6397213
2021-02-18,1605.949951,1605.949951,1548.000000,1554.300049,1547.602051,7360280
2021-02-19,1545.000000,1564.199951,1533.000000,1539.099976,1532.467407,8569754
2021-02-22,1545.050049,1573.900024,1539.449951,1548.000000,1541.329102,14725919
2021-02-23,1553.750000,1557.699951,1522.650024,1529.150024,1522.560425,9119953
2021-02-24,1526.500000,1613.949951,1516.250000,1606.449951,1599.527222,7157166
2021-02-25,1609.750000,1636.250000,1602.000000,1606.400024,1599.477417,10054785
2021-02-26,1587.050049,1588.900024,1521.000000,1534.400024,1527.787720,13956423
2021-03-01,1564.000000,1572.550049,1540.699951,1558.900024,1552.182129,6768009
2021-03-02,1575.699951,1587.500000,1551.000000,1568.199951,1561.442017,8055019
2021-03-03,1584.000000,1596.000000,1565.000000,1586.849976,1580.011719,5611205
2021-03-04,1548.550049,1571.000000,1539.099976,1552.050049,1545.361694,8145719
2021-03-05,1531.000000,1545.599976,1521.099976,1530.000000,1523.406738,8722911
2021-03-08,1542.000000,1555.000000,1512.500000,1519.500000,1512.951904,7558525
2021-03-09,1545.000000,1565.699951,1538.250000,1562.500000,1555.766602,7533348
2021-03-10,1572.000000,1575.000000,1552.150024,1555.750000,1549.045776,5527508
2021-03-12,1600.000000,1600.000000,1535.050049,1551.949951,1545.262085,7815602
2021-03-15,1548.400024,1548.400024,1515.300049,1528.650024,1522.062500,6115193
2021-03-16,1530.900024,1540.400024,1510.000000,1512.150024,1505.633667,6861183
2021-03-17,1524.250000,1539.000000,1490.199951,1495.349976,1488.906006,10532214
2021-03-18,1511.750000,1522.050049,1481.150024,1491.000000,1484.574707,9032770
2021-03-19,1485.000000,1511.199951,1474.050049,1497.500000,1491.046753,10617510
2021-03-22,1494.900024,1494.900024,1460.400024,1469.150024,1462.818970,7007816
2021-03-23,1470.000000,1507.449951,1469.099976,1500.150024,1493.685303,9880714
2021-03-24,1490.900024,1506.449951,1471.000000,1478.800049,1472.427368,8184450
2021-03-25,1490.199951,1495.550049,1450.250000,1463.349976,1457.043823,11982178
2021-03-26,1494.000000,1499.000000,1474.000000,1491.300049,1484.873535,6010629
2021-03-30,1506.650024,1562.550049,1501.550049,1553.699951,1547.004517,12803822
2021-03-31,1548.000000,1548.000000,1488.000000,1493.650024,1487.213379,15387253
2021-04-01,1499.400024,1499.400024,1465.000000,1486.750000,1480.343018,17881881
2021-04-05,1480.000000,1485.000000,1431.000000,1449.599976,1443.353149,8003293
2021-04-06,1460.000000,1462.650024,1432.650024,1440.250000,1434.043457,7537867
2021-04-07,1439.300049,1456.699951,1421.550049,1447.199951,1440.963501,12544090
2021-04-08,1453.000000,1460.900024,1430.500000,1432.800049,1426.625610,8806796
2021-04-09,1426.000000,1432.800049,1415.099976,1421.750000,1415.623169,14078908
2021-04-12,1393.000000,1399.000000,1353.000000,1367.050049,1361.158936,11274564
2021-04-13,1368.000000,1406.449951,1361.000000,1400.349976,1394.315430,9300341
2021-04-15,1405.000000,1436.699951,1391.000000,1430.099976,1423.937134,17222492
2021-04-16,1434.949951,1445.000000,1423.500000,1428.650024,1422.493408,7803263
2021-04-19,1390.000000,1417.699951,1372.300049,1412.400024,1406.313477,12034621
2021-04-20,1425.000000,1426.400024,1383.949951,1391.400024,1385.403931,11593135
2021-04-22,1380.000000,1426.800049,1371.050049,1422.500000,1416.369995,19242656
2021-04-23,1409.000000,1434.599976,1400.199951,1414.150024,1408.055908,11356764
2021-04-26,1413.000000,1429.000000,1402.750000,1404.800049,1398.746216,15085476
2021-04-27,1407.250000,1442.000000,1404.800049,1438.699951,1432.500122,10296453
2021-04-28,1436.250000,1479.000000,1431.000000,1476.800049,1470.436035,12051970
2021-04-29,1486.199951,1503.650024,1461.000000,1472.500000,1466.154419,12039276
2021-04-30,1445.000000,1453.800049,1407.500000,1412.300049,1406.213989,17616451
2021-05-03,1393.000000,1421.900024,1377.300049,1414.449951,1408.354614,11236850
2021-05-04,1409.949951,1423.000000,1383.300049,1388.349976,1382.367065,10743164
2021-05-05,1401.000000,1409.599976,1381.699951,1402.599976,1396.555664,7210806
2021-05-06,1407.599976,1410.800049,1395.000000,1400.900024,1394.863037,5738522
2021-05-07,1412.949951,1424.949951,1410.250000,1414.750000,1408.653320,6024167
2021-05-10,1427.000000,1430.000000,1412.800049,1419.849976,1413.731323,5530025
2021-05-11,1396.000000,1424.199951,1395.050049,1403.550049,1397.501709,7259517
2021-05-12,1399.750000,1408.599976,1388.849976,1399.500000,1393.469116,6887463
2021-05-14,1394.349976,1398.900024,1382.349976,1386.849976,1380.873535,5302071
2021-05-17,1395.150024,1442.599976,1381.300049,1440.250000,1434.043457,7560346
2021-05-18,1458.949951,1482.750000,1455.000000,1476.699951,1470.336304,11082640
2021-05-19,1470.199951,1478.849976,1452.550049,1458.199951,1451.916016,5065458
2021-05-20,1458.349976,1465.900024,1428.500000,1432.800049,1426.625610,5342092
2021-05-21,1443.000000,1501.900024,1443.000000,1497.300049,1490.847656,9670823
2021-05-24,1503.250000,1520.449951,1498.500000,1509.949951,1503.442993,11073051
2021-05-25,1510.500000,1513.750000,1470.500000,1478.949951,1472.576660,9618487
2021-05-26,1480.000000,1487.000000,1470.000000,1477.050049,1470.684937,6141995
2021-05-27,1473.099976,1489.000000,1462.449951,1482.650024,1476.260742,10219748
2021-05-28,1490.900024,1513.000000,1478.750000,1503.449951,1496.971069,8875010
2021-05-31,1500.000000,1519.500000,1487.500000,1515.849976,1509.317627,7830527
2021-06-01,1520.300049,1527.000000,1507.250000,1511.699951,1505.185547,5515081
2021-06-02,1510.000000,1510.199951,1493.000000,1504.000000,1497.518677,5312008
2021-06-03,1508.000000,1524.949951,1487.750000,1520.550049,1513.997437,5143630
2021-06-04,1516.000000,1520.650024,1499.199951,1500.949951,1494.481812,4712238
2021-06-07,1510.000000,1514.000000,1496.000000,1499.849976,1493.386597,4045834
2021-06-08,1496.550049,1501.300049,1481.500000,1483.050049,1476.659058,4936270
2021-06-09,1483.900024,1502.000000,1472.050049,1480.300049,1473.920898,5111721
2021-06-10,1482.099976,1489.000000,1473.650024,1481.050049,1474.667725,5741770
2021-06-11,1491.000000,1496.550049,1481.050049,1486.349976,1479.944824,3602987
2021-06-14,1478.250000,1486.000000,1462.550049,1479.449951,1473.074463,4440982
2021-06-15,1486.000000,1496.000000,1474.800049,1490.250000,1483.828003,3784801
2021-06-16,1488.000000,1494.000000,1478.099976,1484.599976,1478.202271,3851049
2021-06-17,1466.000000,1478.750000,1460.000000,1466.099976,1459.781982,4641901
2021-06-18,1469.500000,1490.000000,1455.000000,1479.800049,1473.423096,5969030
2021-06-21,1461.349976,1491.800049,1459.000000,1488.699951,1482.284668,3630236
2021-06-22,1497.000000,1508.000000,1480.000000,1483.800049,1477.405884,7183412
2021-06-23,1490.000000,1497.800049,1478.599976,1485.500000,1479.098511,3922434
2021-06-24,1490.000000,1513.449951,1488.000000,1506.250000,1499.759033,7392512
2021-06-25,1511.099976,1522.000000,1507.000000,1515.099976,1508.570923,5191588
2021-06-28,1520.000000,1523.000000,1505.000000,1508.349976,1501.849976,4678393
2021-06-29,1507.000000,1508.199951,1492.150024,1502.050049,1502.050049,5485846
2021-06-30,1498.000000,1509.000000,1494.099976,1497.900024,1497.900024,4839511
2021-07-01,1502.000000,1502.000000,1483.000000,1486.750000,1486.750000,8455721
2021-07-02,1485.000000,1489.250000,1477.000000,1480.400024,1480.400024,7413518
2021-07-05,1489.949951,1504.500000,1484.550049,1495.449951,1495.449951,3686941
2021-07-06,1497.000000,1540.000000,1496.000000,1534.699951,1534.699951,8834516
2021-07-07,1534.000000,1545.349976,1527.699951,1539.500000,1539.500000,4814595
2021-07-08,1525.000000,1537.699951,1513.449951,1520.449951,1520.449951,4210461
2021-07-09,1512.550049,1516.000000,1497.500000,1502.000000,1502.000000,5347921
2021-07-12,1502.000000,1502.000000,1484.000000,1487.000000,1487.000000,7229489
2021-07-13,1496.099976,1506.099976,1484.099976,1501.849976,1501.849976,9089071
2021-07-14,1497.500000,1507.349976,1491.099976,1499.150024,1499.150024,4894247
2021-07-15,1505.000000,1526.750000,1499.650024,1520.699951,1520.699951,5219401
2021-07-16,1527.949951,1529.949951,1518.800049,1522.349976,1522.349976,2585314
2021-07-19,1487.000000,1488.849976,1466.000000,1471.000000,1471.000000,12555800
2021-07-20,1442.000000,1454.000000,1436.150024,1443.150024,1443.150024,12084589
